product_id,sku_code,product_name,category,subcategory,brand,list_price_inr,base_cogs_inr,price_elasticity_target,total_units_sold,total_gross_revenue_inr,total_discount_inr,total_net_revenue_inr,total_cogs_inr,total_gross_margin_inr,avg_gross_margin_pct,total_fulfillment_cost_inr,total_return_cost_inr,total_pocket_profit_inr,avg_pocket_margin_pct,avg_discount_waterfall_pct,avg_competitor_price_index
PROD_1107,SKU-APP-FAS-1107,VedaStyles Fashion Accessorie V2,Apparel & Fashion,Fashion Accessories,VedaStyles,819,360.44,-1.18,1231.0,1008189.0,179306.96999999997,828882.0299999997,443701.6400000003,385180.3899999999,46.47,83400.96999999999,10589.18,315468.2700000001,38.06,8.76,0.972
PROD_1201,SKU-FMC-PAC-1201,FreshBite Packaged Food V3,FMCG & Personal Care,Packaged Foods,FreshBite,1089,846.28,-0.6,917.0,998613.0,176151.19000000003,822461.8099999998,776038.7600000006,46423.05,5.64,46285.31000000002,0.0,31725.380000000056,3.86,7.85,0.981
PROD_1083,SKU-APP-WES-1083,MetroTreads Western Wear V2,Apparel & Fashion,Western Wear,MetroTreads,2809,1405.77,-1.27,369.0,1036521.0,220461.55000000002,816059.4500000001,518729.12999999995,297330.3199999999,36.43,49158.46,1951.6399999999999,285119.23999999976,34.94,9.22,0.986
PROD_1189,SKU-FMC-SKI-1189,CleanGlow Skincare & Grooming V3,FMCG & Personal Care,Skincare & Grooming,CleanGlow,979,734.02,-0.5,969.0,948651.0,144758.85,803892.1499999999,711265.3800000001,92626.77000000002,11.52,36821.32,0.0,84464.41000000002,10.51,9.96,0.983
PROD_1200,SKU-FMC-PAC-1200,FreshBite Packaged Food V2,FMCG & Personal Care,Packaged Foods,FreshBite,1399,1000.61,-0.44,659.0,921941.0,180192.59999999998,741748.3999999998,659401.9899999992,82346.40999999995,11.1,40292.540000000015,0.0,58521.78000000003,7.89,9.86,0.974
PROD_1182,SKU-FMC-SKI-1182,NurtureNature Skincare & Grooming V2,FMCG & Personal Care,Skincare & Grooming,NurtureNature,899,605.68,-0.5,999.0,898101.0,159596.78,738504.22,605074.3199999997,133429.90000000002,18.07,31562.699999999993,323.62,136207.03000000003,18.44,9.49,0.988
PROD_1206,SKU-FMC-PAC-1206,AromaEssence Packaged Food V2,FMCG & Personal Care,Packaged Foods,AromaEssence,1219,974.35,-0.7,697.0,849643.0,150056.45,699586.5499999999,679121.9500000003,20464.6,2.93,36114.62999999998,0.0,7401.629999999993,1.06,8.97,0.994
PROD_1094,SKU-APP-FOO-1094,UrbanWeave Footwear V1,Apparel & Fashion,Footwear,UrbanWeave,1019,421.25,-1.58,802.0,817238.0,179337.88999999998,637900.11,337842.5,300057.6099999999,47.04,32075.01000000001,0.0,290850.49,45.59,10.19,1.001
PROD_1119,SKU-APP-FAS-1119,IndiStyle Fashion Accessorie V2,Apparel & Fashion,Fashion Accessories,IndiStyle,739,274.74,-1.1,1044.0,771516.0,135466.09000000003,636049.9100000001,286828.56,349221.35000000003,54.9,80480.02999999998,648.72,288926.86,45.43,8.43,0.964
PROD_1185,SKU-FMC-SKI-1185,FreshBite Skincare & Grooming V2,FMCG & Personal Care,Skincare & Grooming,FreshBite,649,439.7,-0.71,1166.0,756734.0,123223.67,633510.3300000001,512690.1999999999,120820.12999999999,19.07,41108.18,4229.34,88053.94000000005,13.9,8.65,0.972
PROD_1033,SKU-CON-LAP-1033,TechMax Laptops & Tablet V3,Consumer Electronics,Laptops & Tablets,TechMax,2009,1665.31,-2.02,365.0,733285.0,110239.84000000001,623045.16,607838.1500000003,15207.010000000004,2.44,37576.57999999998,0.0,-4602.790000000003,-0.74,9.36,1.002
PROD_1232,SKU-FMC-HOM-1232,CleanGlow Home Hygiene V1,FMCG & Personal Care,Home Hygiene,CleanGlow,689,548.88,-0.63,1034.0,712426.0,99216.67,613209.33,567541.9200000004,45667.409999999996,7.45,29980.170000000006,0.0,17361.51,2.83,8.33,0.999
PROD_1110,SKU-APP-FAS-1110,UrbanWeave Fashion Accessorie V2,Apparel & Fashion,Fashion Accessories,UrbanWeave,899,346.68,-1.74,766.0,688634.0,79512.95999999999,609121.0399999999,265556.87999999995,343564.1600000001,56.4,72816.98000000001,0.0,273097.61,44.83,9.67,0.989
PROD_1203,SKU-FMC-PAC-1203,CleanGlow Packaged Food V2,FMCG & Personal Care,Packaged Foods,CleanGlow,729,570.82,-0.48,1028.0,749412.0,147764.63999999998,601647.36,586802.9600000004,14844.40000000002,2.47,46007.38000000001,0.0,-7586.68,-1.26,12.2,0.967
PROD_1207,SKU-FMC-PAC-1207,AromaEssence Packaged Food V3,FMCG & Personal Care,Packaged Foods,AromaEssence,849,562.06,-0.73,926.0,786174.0,189217.47,596956.53,520467.55999999976,76488.97000000003,12.81,28833.47000000001,0.0,94361.71000000005,15.81,9.31,0.979
PROD_1193,SKU-FMC-SKI-1193,VitalFoods Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,VitalFoods,579,391.87,-0.48,1260.0,729540.0,135034.96000000002,594505.04,493756.19999999966,100748.83999999998,16.95,29278.519999999993,264.7,82222.32,13.83,9.51,0.996
PROD_1230,SKU-FMC-HOM-1230,FreshBite Home Hygiene V2,FMCG & Personal Care,Home Hygiene,FreshBite,509,334.79,-0.83,1424.0,724816.0,130528.47000000002,594287.5299999999,476740.9599999998,117546.57000000002,19.78,46294.03,0.0,79525.30999999998,13.38,9.53,0.978
PROD_1229,SKU-FMC-HOM-1229,FreshBite Home Hygiene V1,FMCG & Personal Care,Home Hygiene,FreshBite,969,715.69,-0.68,759.0,735471.0,147539.93999999997,587931.0599999999,543208.7100000001,44722.34999999999,7.61,29202.12,0.0,40448.32,6.88,7.97,1.004
PROD_1225,SKU-FMC-BEV-1225,VitalFoods Beverage V3,FMCG & Personal Care,Beverages,VitalFoods,509,338.76,-0.86,1320.0,671880.0,131482.85,540397.15,447163.20000000024,93233.95000000004,17.25,27160.079999999998,0.0,89255.81,16.52,8.28,1.019
PROD_1231,SKU-FMC-HOM-1231,FreshBite Home Hygiene V3,FMCG & Personal Care,Home Hygiene,FreshBite,1309,951.49,-0.5,542.0,709478.0,173515.8,535962.2000000001,515707.57999999943,20254.620000000006,3.78,37009.11000000001,362.32,2140.0100000000025,0.4,11.37,0.995
PROD_1213,SKU-FMC-BEV-1213,NurtureNature Beverage V3,FMCG & Personal Care,Beverages,NurtureNature,799,567.84,-0.53,768.0,613632.0,114193.88000000002,499438.11999999994,436101.11999999994,63337.00000000002,12.68,20719.560000000005,0.0,61445.0,12.3,9.67,0.986
PROD_1196,SKU-FMC-PAC-1196,NurtureNature Packaged Food V1,FMCG & Personal Care,Packaged Foods,NurtureNature,1069,768.17,-0.73,631.0,674539.0,176993.25999999995,497545.7399999999,484715.27,12830.46999999999,2.58,28044.95,0.0,20837.230000000003,4.19,7.72,1.002
PROD_1199,SKU-FMC-PAC-1199,FreshBite Packaged Food V1,FMCG & Personal Care,Packaged Foods,FreshBite,809,573.0,-0.46,674.0,545266.0,82620.75000000001,462645.25000000006,386202.0,76443.24999999997,16.52,22341.94,0.0,71960.79000000001,15.55,9.49,0.978
PROD_1186,SKU-FMC-SKI-1186,FreshBite Skincare & Grooming V3,FMCG & Personal Care,Skincare & Grooming,FreshBite,749,565.34,-0.65,718.0,537782.0,85152.31999999999,452629.68,405914.1199999999,46715.55999999998,10.32,25227.63,300.12,26291.409999999985,5.81,8.91,0.989
PROD_1202,SKU-FMC-PAC-1202,CleanGlow Packaged Food V1,FMCG & Personal Care,Packaged Foods,CleanGlow,689,475.09,-0.44,798.0,549822.0,99842.29000000001,449979.71,379121.81999999995,70857.89,15.75,29283.260000000002,0.0,60548.16999999996,13.46,7.74,0.981
PROD_1090,SKU-APP-WES-1090,IndiStyle Western Wear V3,Apparel & Fashion,Western Wear,IndiStyle,639,276.59,-1.4,872.0,557208.0,108127.10999999997,449080.88999999996,241186.47999999984,207894.41000000012,46.29,84283.20000000001,0.0,135568.49000000002,30.19,9.73,1.007
PROD_1111,SKU-APP-FAS-1111,UrbanWeave Fashion Accessorie V3,Apparel & Fashion,Fashion Accessories,UrbanWeave,959,338.21,-1.54,575.0,551425.0,106000.2,445424.7999999999,194470.75000000003,250954.05000000002,56.34,36388.09,0.0,225671.46999999994,50.66,7.93,0.974
PROD_1217,SKU-FMC-BEV-1217,CleanGlow Beverage V1,FMCG & Personal Care,Beverages,CleanGlow,659,471.88,-0.81,748.0,492932.0,75118.75000000003,417813.25,352966.24000000017,64847.01000000003,15.52,25101.09,0.0,54816.719999999994,13.12,7.79,0.987
PROD_1062,SKU-APP-ETH-1062,VedaStyles Ethnic Wear V2,Apparel & Fashion,Ethnic Wear,VedaStyles,579,210.95,-1.12,811.0,469569.0,59504.99,410064.00999999995,171080.44999999998,238983.55999999994,58.28,46108.229999999996,0.0,198166.93000000002,48.33,9.47,0.961
PROD_1236,SKU-FMC-HOM-1236,AromaEssence Home Hygiene V2,FMCG & Personal Care,Home Hygiene,AromaEssence,482,345.53,-0.49,952.0,458864.0,74662.76,384201.24,328944.56,55256.68000000004,14.38,27652.219999999998,0.0,39945.60000000001,10.4,11.21,0.991
PROD_1219,SKU-FMC-BEV-1219,CleanGlow Beverage V3,FMCG & Personal Care,Beverages,CleanGlow,999,737.95,-0.82,456.0,455544.0,72475.44,383068.55999999994,336505.19999999995,46563.35999999999,12.16,16297.110000000008,0.0,41725.48,10.89,6.97,0.993
PROD_1198,SKU-FMC-PAC-1198,NurtureNature Packaged Food V3,FMCG & Personal Care,Packaged Foods,NurtureNature,739,486.19,-0.61,635.0,469265.0,87385.25999999997,381879.7400000001,308730.6500000002,73149.08999999997,19.16,16520.340000000004,0.0,76204.78000000003,19.96,10.52,0.981
PROD_1190,SKU-FMC-SKI-1190,AromaEssence Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,AromaEssence,969,697.66,-0.51,460.0,445740.0,73716.66999999998,372023.33,320923.6000000002,51099.72999999999,13.74,22934.64,190.85,40886.740000000005,10.99,6.76,0.989
PROD_1183,SKU-FMC-SKI-1183,NurtureNature Skincare & Grooming V3,FMCG & Personal Care,Skincare & Grooming,NurtureNature,381,295.45,-0.49,1177.0,448437.0,76844.26000000002,371592.74000000005,347744.6499999998,23848.09000000002,6.42,23754.53000000001,0.0,12447.03,3.35,8.99,0.97
PROD_1115,SKU-APP-FAS-1115,RoyaleFashions Fashion Accessorie V1,Apparel & Fashion,Fashion Accessories,RoyaleFashions,559,255.05,-1.72,772.0,431548.0,66128.01,365419.99000000005,196898.59999999995,168521.39,46.12,23526.570000000014,275.33,151438.21999999994,41.44,9.23,0.98
PROD_1221,SKU-FMC-BEV-1221,AromaEssence Beverage V2,FMCG & Personal Care,Beverages,AromaEssence,422,295.07,-0.85,1005.0,424110.0,66417.72999999998,357692.27,296545.35000000027,61146.92,17.09,14805.229999999998,220.76,52033.32999999999,14.55,8.86,0.978
PROD_1237,SKU-FMC-HOM-1237,AromaEssence Home Hygiene V3,FMCG & Personal Care,Home Hygiene,AromaEssence,387,308.96,-0.45,1128.0,436536.0,81618.30000000002,354917.70000000007,348506.8800000002,6410.820000000001,1.81,21574.970000000005,0.0,-3885.9599999999987,-1.09,10.51,1.009
PROD_1184,SKU-FMC-SKI-1184,FreshBite Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,FreshBite,1029,742.46,-0.46,442.0,454818.0,106299.82,348518.18000000005,328167.32000000007,20350.860000000008,5.84,16186.060000000001,0.0,20472.8,5.87,7.2,0.963
PROD_1239,SKU-FMC-HOM-1239,VitalFoods Home Hygiene V2,FMCG & Personal Care,Home Hygiene,VitalFoods,344,228.02,-0.71,1195.0,411080.0,64987.10999999997,346092.88999999996,272483.89999999985,73608.99000000002,21.27,24585.210000000003,0.0,65124.27999999998,18.82,10.12,0.977
PROD_1076,SKU-APP-WES-1076,VedaStyles Western Wear V1,Apparel & Fashion,Western Wear,VedaStyles,779,345.66,-1.35,526.0,409754.0,80376.44,329377.5600000001,181817.1600000003,147560.39999999988,44.8,39805.47999999999,701.1,120959.97999999995,36.72,11.57,0.99
PROD_1079,SKU-APP-WES-1079,UrbanWeave Western Wear V1,Apparel & Fashion,Western Wear,UrbanWeave,639,228.42,-1.31,581.0,371259.0,63836.09,307422.91000000003,132712.01999999987,174710.89000000007,56.83,51791.48999999999,0.0,130795.39000000001,42.55,8.5,0.968
PROD_1191,SKU-FMC-SKI-1191,AromaEssence Skincare & Grooming V2,FMCG & Personal Care,Skincare & Grooming,AromaEssence,311,234.26,-0.53,1266.0,393726.0,91749.35000000002,301976.6500000001,296573.15999999986,5403.4899999999925,1.79,18625.689999999995,164.19,-3331.0099999999998,-1.1,9.69,1.004
PROD_1226,SKU-FMC-HOM-1226,NurtureNature Home Hygiene V1,FMCG & Personal Care,Home Hygiene,NurtureNature,390,310.45,-0.61,893.0,348270.0,49274.55,298995.45,277231.85,21763.600000000002,7.28,14440.94,0.0,9916.780000000002,3.32,7.39,0.991
PROD_1204,SKU-FMC-PAC-1204,CleanGlow Packaged Food V3,FMCG & Personal Care,Packaged Foods,CleanGlow,273,180.69,-0.64,1231.0,336063.0,58734.56999999999,277328.43000000005,222429.39000000013,54899.03999999999,19.8,30487.349999999988,0.0,36502.990000000005,13.16,8.72,0.99
PROD_1214,SKU-FMC-BEV-1214,FreshBite Beverage V1,FMCG & Personal Care,Beverages,FreshBite,392,260.79,-0.8,831.0,325752.0,49827.91000000002,275924.0899999999,216716.49000000002,59207.59999999997,21.46,16259.0,0.0,51534.18000000001,18.68,9.16,1.005
PROD_1227,SKU-FMC-HOM-1227,NurtureNature Home Hygiene V2,FMCG & Personal Care,Home Hygiene,NurtureNature,689,458.94,-0.73,443.0,305227.0,31135.230000000003,274091.77,203310.42000000016,70781.34999999999,25.82,16692.540000000005,0.0,56133.480000000025,20.48,8.28,0.995
PROD_1084,SKU-APP-WES-1084,MetroTreads Western Wear V3,Apparel & Fashion,Western Wear,MetroTreads,579,305.01,-1.77,524.0,303396.0,60899.8,242496.19999999992,159825.24,82670.96000000005,34.09,14241.290000000005,0.0,73482.83000000002,30.3,5.76,0.968
PROD_1228,SKU-FMC-HOM-1228,NurtureNature Home Hygiene V3,FMCG & Personal Care,Home Hygiene,NurtureNature,462,343.29,-0.77,615.0,284130.0,67103.19000000002,217026.80999999994,211123.35000000003,5903.46,2.72,17197.050000000003,0.0,2129.6800000000003,0.98,7.87,1.009
PROD_1187,SKU-FMC-SKI-1187,CleanGlow Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,CleanGlow,424,281.99,-0.63,709.0,300616.0,92157.66,208458.34,199930.90999999997,8527.429999999997,4.09,13452.619999999999,129.66,20662.180000000004,9.91,11.07,0.988
PROD_1209,SKU-FMC-PAC-1209,VitalFoods Packaged Food V2,FMCG & Personal Care,Packaged Foods,VitalFoods,296,228.97,-0.69,798.0,236208.0,31131.800000000014,205076.20000000007,182718.06000000014,22358.140000000007,10.9,15152.030000000002,121.27,12323.860000000002,6.01,8.74,0.984
PROD_1212,SKU-FMC-BEV-1212,NurtureNature Beverage V2,FMCG & Personal Care,Beverages,NurtureNature,307,226.51,-0.4,871.0,267397.0,73846.7,193550.30000000008,197290.21,-3739.909999999994,-1.93,10225.099999999993,0.0,-5751.350000000001,-2.97,10.59,0.976
PROD_1194,SKU-FMC-SKI-1194,VitalFoods Skincare & Grooming V2,FMCG & Personal Care,Skincare & Grooming,VitalFoods,277,205.09,-0.83,869.0,240713.0,48427.91000000001,192285.09000000003,178223.20999999988,14061.879999999985,7.31,20790.370000000006,0.0,1240.800000000004,0.65,7.85,0.983
PROD_1197,SKU-FMC-PAC-1197,NurtureNature Packaged Food V2,FMCG & Personal Care,Packaged Foods,NurtureNature,353,234.3,-0.7,665.0,234745.0,42914.57,191830.43,155809.49999999997,36020.930000000015,18.78,13603.570000000002,143.68,35197.85999999999,18.35,8.13,0.999
PROD_1195,SKU-FMC-SKI-1195,VitalFoods Skincare & Grooming V3,FMCG & Personal Care,Skincare & Grooming,VitalFoods,419,289.81,-0.58,439.0,183941.0,21609.500000000004,162331.50000000006,127226.58999999994,35104.90999999999,21.63,12775.300000000005,197.2,23158.960000000003,14.27,7.74,0.995
PROD_1223,SKU-FMC-BEV-1223,VitalFoods Beverage V1,FMCG & Personal Care,Beverages,VitalFoods,238,181.72,-0.47,769.0,183022.0,23142.88,159879.11999999997,139742.68000000005,20136.440000000002,12.59,17604.15,0.0,6221.290000000001,3.89,6.43,0.986
PROD_1235,SKU-FMC-HOM-1235,AromaEssence Home Hygiene V1,FMCG & Personal Care,Home Hygiene,AromaEssence,124,82.19,-0.61,1211.0,150164.0,32327.550000000003,117836.45000000001,99532.09000000003,18304.36000000001,15.53,10618.159999999996,0.0,11136.67,9.45,10.34,0.987
PROD_1215,SKU-FMC-BEV-1215,FreshBite Beverage V2,FMCG & Personal Care,Beverages,FreshBite,150,109.38,-0.87,982.0,147300.0,32351.999999999996,114947.99999999999,107411.16,7536.8399999999965,6.56,13153.189999999999,0.0,805.8700000000003,0.7,10.75,0.981
PROD_1211,SKU-FMC-BEV-1211,NurtureNature Beverage V1,FMCG & Personal Care,Beverages,NurtureNature,117,81.95,-0.42,804.0,94068.0,22703.63,71364.37,65887.8,5476.569999999999,7.67,5767.409999999998,0.0,4306.25,6.03,8.59,0.965
PROD_1192,SKU-FMC-SKI-1192,AromaEssence Skincare & Grooming V3,FMCG & Personal Care,Skincare & Grooming,AromaEssence,145,103.6,-0.46,455.0,65975.0,12451.3,53523.7,47137.99999999999,6385.700000000003,11.93,7685.679999999999,0.0,188.93999999999994,0.35,7.63,0.989
