customer_id,customer_name,customer_type,region,city_tier,contract_discount_pct,total_orders,total_units_purchased,total_gross_revenue_inr,total_discount_inr,total_net_revenue_inr,total_cogs_inr,total_fulfillment_cost_inr,total_pocket_profit_inr,customer_pocket_margin_pct
CUST_00006,Client Account 0006,Retail Platinum,North,Tier 2,0.053,23,57.0,697075.0,88935.84000000003,608139.16,516917.93000000005,21816.489999999994,99300.08,16.33
CUST_00466,Client Account 0466,Retail Silver,South,Tier 1,0.0,32,69.0,626919.0,16411.18,610507.8199999998,482190.27999999997,30634.88,99195.40999999999,16.25
CUST_00311,Client Account 0311,Retail Standard,West,Tier 1,0.0,34,80.0,571067.0,35203.759999999995,535863.2399999999,421685.2599999999,24350.969999999998,98702.01000000001,18.42
CUST_00312,Client Account 0312,Retail Silver,North,Tier 1,0.0,29,75.0,992569.0,88414.98,904154.02,781739.64,43215.63999999999,97886.06999999999,10.83
CUST_00131,Client Account 0131,Retail Standard,South,Tier 1,0.0,29,73.0,1061972.0,128164.81999999999,933807.1799999999,823277.2300000001,53099.5,97782.89000000001,10.47
CUST_00101,Client Account 0101,Retail Standard,West,Tier 3,0.0,32,77.0,971727.0,85337.98999999999,886389.01,764019.11,46096.99,97624.89999999997,11.01
CUST_00256,Client Account 0256,Retail Standard,East,Tier 1,0.0,21,52.0,765829.0,24814.54,741014.4600000003,612245.1699999999,36415.689999999995,97273.36,13.13
CUST_00381,Client Account 0381,Retail Standard,North,Tier 1,0.0,28,64.0,582004.0,21551.850000000002,560452.1499999999,439535.26,27110.40000000001,97210.08000000003,17.34
CUST_00042,Client Account 0042,Retail Platinum,North,Tier 3,0.08,31,76.0,736413.0,75908.64,660504.3599999999,538320.02,33150.79,96422.64999999997,14.6
CUST_00491,Client Account 0491,Retail Standard,South,Tier 1,0.0,29,68.0,852541.0,56231.42,796309.5800000001,669107.3899999998,40213.71,96242.06999999999,12.09
CUST_00123,Client Account 0123,Retail Gold,North,Tier 1,0.0,20,54.0,496738.0,19474.3,477263.7,363602.94,23880.379999999997,96154.81000000003,20.15
CUST_00336,Client Account 0336,Retail Gold,East,Tier 1,0.0,38,80.0,972031.0,102669.48999999999,869361.5099999999,777295.18,39331.130000000005,96067.28999999998,11.05
CUST_00406,Client Account 0406,Retail Silver,East,Tier 2,0.0,30,78.0,1096452.0,86747.16,1009704.8400000001,862030.1699999999,83837.49,95670.11999999998,9.48
CUST_00053,Client Account 0053,Retail Standard,West,Tier 2,0.0,30,95.0,640966.0,60063.68,580902.3200000001,470758.30000000005,28967.480000000003,95135.15,16.38
CUST_00472,Client Account 0472,Retail Standard,East,Tier 3,0.0,27,63.0,1372685.0,104058.79999999999,1268626.2000000002,1108330.05,82441.45,94938.02,7.48
CUST_00329,Client Account 0329,Retail Silver,West,Tier 2,0.0,28,65.0,749577.0,49544.39000000001,700032.61,580625.5800000001,38640.149999999994,93874.08999999998,13.41
CUST_00088,Client Account 0088,Retail Platinum,West,Tier 1,0.067,32,74.0,1071311.0,178336.61,892974.3899999999,811058.0100000005,34827.24,93539.62999999998,10.48
CUST_00237,Client Account 0237,Retail Standard,North,Tier 1,0.0,36,96.0,538587.0,25993.269999999997,512593.73,402100.49,24308.899999999998,93528.75999999998,18.25
CUST_00010,Client Account 0010,Retail Silver,East,Tier 1,0.0,32,83.0,1075522.0,84064.22,991457.7799999998,852280.5100000001,67309.47000000002,93386.08999999997,9.42
CUST_00479,Client Account 0479,Retail Silver,South,Tier 3,0.0,27,69.0,736351.0,56891.60999999999,679459.39,562413.0200000001,39725.840000000004,93079.98000000001,13.7
CUST_00047,Client Account 0047,Retail Standard,North,Tier 3,0.0,33,73.0,507084.0,25070.499999999996,482013.5,372871.2699999999,22542.680000000004,92799.68000000001,19.25
CUST_00083,Client Account 0083,Retail Platinum,North,Tier 2,0.073,43,106.0,1063318.0,147434.64999999997,915883.3500000002,796807.1499999998,42708.270000000004,92767.93999999999,10.13
CUST_00066,Client Account 0066,Retail Silver,South,Tier 2,0.0,26,63.0,717857.0,55354.99,662502.01,551901.36,32465.949999999997,92588.79000000001,13.98
CUST_00373,Client Account 0373,Retail Silver,South,Tier 1,0.0,23,64.0,538076.0,15215.23,522860.77,411085.91,24832.020000000004,92430.68000000001,17.68
CUST_00185,Client Account 0185,Retail Gold,South,Tier 1,0.0,24,52.0,537726.0,27958.199999999997,509767.80000000005,394615.7300000001,26742.770000000004,92261.28000000001,18.1
CUST_00193,Client Account 0193,Retail Standard,North,Tier 2,0.0,25,65.0,465851.0,15247.100000000002,450603.9,322592.98999999993,41836.35999999999,91749.18000000002,20.36
CUST_00257,Client Account 0257,Retail Gold,West,Tier 1,0.0,31,72.0,321249.0,15152.929999999998,306096.07,207070.09999999995,13202.619999999999,91584.90999999997,29.92
CUST_00103,Client Account 0103,Retail Silver,West,Tier 2,0.0,29,73.0,467263.0,19842.33,447420.67,335372.93000000005,25981.64,91447.07000000002,20.44
CUST_00105,Client Account 0105,Retail Standard,East,Tier 2,0.0,27,54.0,525049.0,31680.600000000006,493368.39999999997,380049.5,27528.260000000002,91407.65999999997,18.53
CUST_00397,Client Account 0397,Retail Standard,North,Tier 1,0.0,24,69.0,880838.0,61455.57000000001,819382.43,705643.7899999999,32278.129999999997,91403.23,11.16
CUST_00444,Client Account 0444,Retail Silver,South,Tier 2,0.0,28,79.0,501567.0,37229.700000000004,464337.3,366471.49,19566.55,91235.76999999999,19.65
CUST_00144,Client Account 0144,Retail Standard,West,Tier 2,0.0,39,99.0,806430.0,62993.93999999999,743436.0599999999,601013.87,65107.69999999999,91030.09999999999,12.24
CUST_00108,Client Account 0108,Retail Gold,West,Tier 2,0.0,28,74.0,1019536.0,101665.95999999999,917870.04,806061.59,42979.51999999999,90550.79000000002,9.87
CUST_00119,Client Account 0119,Retail Gold,South,Tier 1,0.0,24,52.0,698359.0,61891.759999999995,636467.24,541978.5299999999,26777.499999999996,90434.75,14.21
CUST_00195,Client Account 0195,Retail Standard,North,Tier 1,0.0,25,69.0,482621.0,19222.67,463398.33,356723.03,23666.630000000005,90341.72,19.5
CUST_00347,Client Account 0347,Retail Silver,East,Tier 2,0.0,30,80.0,877370.0,55528.03,821841.9700000001,705761.6799999997,39000.24999999999,90085.67000000001,10.96
CUST_00410,Client Account 0410,Retail Standard,North,Tier 1,0.0,28,68.0,830306.0,65462.850000000006,764843.15,675158.28,30864.710000000003,90070.55999999998,11.78
CUST_00313,Client Account 0313,Retail Standard,North,Tier 2,0.0,26,68.0,897172.0,74944.23,822227.7699999999,706946.48,43833.74999999999,89889.54,10.93
CUST_00345,Client Account 0345,Retail Standard,West,Tier 3,0.0,30,67.0,912525.0,119767.95999999999,792757.04,697290.69,34246.19000000001,89636.1,11.31
CUST_00465,Client Account 0465,Retail Standard,South,Tier 1,0.0,26,74.0,912432.0,104837.01,807594.9899999999,700386.7100000002,39243.58,89446.59000000001,11.08
CUST_00494,Client Account 0494,Retail Gold,West,Tier 2,0.0,25,69.0,1098743.0,136060.58,962682.4200000002,860709.8200000002,36630.030000000006,88846.19000000002,9.23
CUST_00379,Client Account 0379,Retail Silver,East,Tier 1,0.0,24,61.0,434533.0,19252.02,415280.98,309367.17000000004,20278.73,88423.25,21.29
CUST_00241,Client Account 0241,Retail Silver,East,Tier 3,0.0,20,54.0,903275.0,22608.82,880666.18,717813.5000000001,80856.59000000001,88004.12999999999,9.99
CUST_00366,Client Account 0366,Retail Standard,East,Tier 2,0.0,30,68.0,624498.0,43255.40000000001,581242.6000000001,470998.4900000001,35876.990000000005,87994.26000000001,15.14
CUST_00054,Client Account 0054,Retail Silver,North,Tier 2,0.0,34,83.0,970995.0,112188.6,858806.3999999999,758634.1699999998,37857.97,87470.52000000002,10.19
CUST_00051,Client Account 0051,Retail Platinum,North,Tier 3,0.08,34,81.0,429515.0,56185.6,373329.39999999997,281775.20999999996,16831.04,86847.01000000001,23.26
CUST_00043,Client Account 0043,Retail Gold,East,Tier 2,0.0,25,65.0,698158.0,63710.56999999999,634447.4299999999,534204.7699999999,32228.07,86451.47999999998,13.63
CUST_00039,Client Account 0039,Retail Platinum,East,Tier 2,0.057,23,58.0,832410.0,92776.45000000004,739633.55,652849.3100000002,29424.48,85647.09,11.58
CUST_00293,Client Account 0293,Retail Standard,East,Tier 2,0.0,26,64.0,339147.0,30709.169999999995,308437.83,213243.78000000003,15366.660000000003,85629.98999999999,27.76
CUST_00358,Client Account 0358,Retail Platinum,East,Tier 2,0.062,29,76.0,1034118.0,142227.52,891890.48,809782.4199999998,34180.21999999999,85627.72999999995,9.6
CUST_00297,Client Account 0297,Retail Standard,South,Tier 3,0.0,25,51.0,303989.0,9120.57,294868.43000000005,200706.80000000002,12570.339999999998,85546.46,29.01
CUST_00477,Client Account 0477,Retail Standard,South,Tier 2,0.0,26,75.0,423039.0,27781.660000000003,395257.34,303136.99999999994,18281.58,85259.19,21.57
CUST_00164,Client Account 0164,Retail Platinum,South,Tier 2,0.058,28,65.0,586349.0,54057.37,532291.63,437893.16000000003,24561.82,83779.31,15.74
CUST_00280,Client Account 0280,Retail Gold,North,Tier 1,0.0,25,62.0,463247.0,40248.090000000004,422998.91000000003,333556.53,18458.75,83730.39,19.79
CUST_00484,Client Account 0484,Retail Silver,South,Tier 2,0.0,31,78.0,667697.0,68998.7,598698.3,503221.0300000002,24146.550000000003,83324.99,13.92
CUST_00359,Client Account 0359,Retail Standard,North,Tier 2,0.0,33,72.0,822338.0,104900.80999999998,717437.19,621157.07,33928.77,83312.56000000001,11.61
CUST_00416,Client Account 0416,Retail Standard,East,Tier 2,0.0,29,69.0,957959.0,101788.85999999997,856170.1400000001,761278.8600000002,41771.26,83264.43000000001,9.73
CUST_00478,Client Account 0478,Retail Silver,West,Tier 2,0.0,26,61.0,659205.0,44488.86,614716.14,515568.58,31957.969999999998,83005.70999999998,13.5
CUST_00167,Client Account 0167,Retail Gold,North,Tier 1,0.0,31,82.0,791779.0,89515.95000000001,702263.0499999999,608414.5199999999,29960.83,82855.56000000003,11.8
CUST_00249,Client Account 0249,Retail Standard,East,Tier 2,0.0,30,77.0,475532.0,41178.57,434353.43,342209.99000000005,25606.54,82708.88000000002,19.04
CUST_00361,Client Account 0361,Retail Silver,East,Tier 1,0.0,34,85.0,947118.0,109059.87999999998,838058.1199999999,743928.33,35637.05,81403.62000000001,9.71
CUST_00427,Client Account 0427,Retail Standard,West,Tier 1,0.0,28,67.0,585865.0,34283.189999999995,551581.8099999999,453511.9700000001,32015.640000000007,81141.51,14.71
CUST_00253,Client Account 0253,Retail Gold,West,Tier 1,0.0,22,47.0,821921.0,38087.46,783833.5399999999,672866.3500000001,43478.22000000001,80426.62,10.26
CUST_00238,Client Account 0238,Retail Standard,North,Tier 3,0.0,20,49.0,455584.0,52658.47999999999,402925.52,318505.21,20656.84,79871.43000000001,19.82
CUST_00418,Client Account 0418,Retail Silver,South,Tier 1,0.0,20,53.0,1108167.0,145465.86,962701.14,889512.0700000001,33751.55,79831.98,8.29
CUST_00099,Client Account 0099,Retail Platinum,North,Tier 3,0.054,23,64.0,1024258.0,126200.66000000002,898057.3400000001,806650.94,40664.149999999994,79813.18000000001,8.89
CUST_00273,Client Account 0273,Retail Standard,South,Tier 2,0.0,24,65.0,787265.0,92506.23999999999,694758.76,598067.8800000001,28617.52999999999,79723.21,11.47
CUST_00403,Client Account 0403,Retail Gold,East,Tier 2,0.0,31,73.0,541947.0,59530.85999999999,482416.14,389740.89999999997,23630.43,79364.78000000003,16.45
CUST_00176,Client Account 0176,Retail Platinum,North,Tier 1,0.072,28,66.0,852070.0,82906.83,769163.17,666623.1499999999,34794.200000000004,79254.91999999998,10.3
CUST_00292,Client Account 0292,Retail Standard,East,Tier 2,0.0,35,77.0,469744.0,54678.219999999994,415065.78,324626.09,21581.5,78267.3,18.86
CUST_00145,Client Account 0145,Retail Silver,North,Tier 2,0.0,23,60.0,759370.0,42267.85999999999,717102.14,611042.3000000002,44650.929999999986,78140.6,10.9
CUST_00314,Client Account 0314,Retail Standard,West,Tier 3,0.0,38,90.0,732781.0,82570.72999999997,650210.2699999998,554821.89,33246.200000000004,77812.04000000001,11.97
CUST_00210,Client Account 0210,Retail Standard,North,Tier 2,0.0,17,42.0,376472.0,25186.440000000002,351285.56,266938.75,15749.020000000002,77648.31000000001,22.1
CUST_00348,Client Account 0348,Retail Gold,South,Tier 3,0.0,26,70.0,509664.0,48966.420000000006,460697.57999999996,373457.92000000004,21021.440000000002,77448.26999999999,16.81
CUST_00369,Client Account 0369,Retail Silver,West,Tier 1,0.0,31,68.0,743312.0,55438.56,687873.44,602110.17,29139.85,77153.5,11.22
CUST_00252,Client Account 0252,Retail Standard,East,Tier 1,0.0,32,76.0,741048.0,85487.48000000001,655560.5199999999,572398.44,27382.559999999998,77116.59999999999,11.76
CUST_00161,Client Account 0161,Retail Standard,North,Tier 3,0.0,26,63.0,397467.0,20314.53,377152.47000000003,284789.94000000006,18049.050000000003,76881.92999999998,20.38
CUST_00417,Client Account 0417,Retail Standard,East,Tier 1,0.0,17,46.0,230104.0,7884.359999999999,222219.64,139451.93,9214.41,76200.83,34.29
CUST_00067,Client Account 0067,Retail Standard,West,Tier 2,0.0,29,62.0,253985.0,19284.659999999996,234700.34,151722.58,10249.890000000003,76047.28,32.4
CUST_00394,Client Account 0394,Retail Gold,North,Tier 1,0.0,23,56.0,865550.0,36210.65,829339.35,719884.1400000001,40862.200000000004,75875.77,9.15
CUST_00166,Client Account 0166,Retail Silver,South,Tier 2,0.0,21,62.0,617300.0,43850.7,573449.3,483939.14,25567.000000000004,75858.99,13.23
CUST_00349,Client Account 0349,Retail Gold,South,Tier 1,0.0,37,87.0,1260636.0,173138.6,1087497.4000000001,1016481.9299999998,48172.600000000006,75706.31999999998,6.96
CUST_00121,Client Account 0121,Retail Platinum,West,Tier 1,0.068,34,84.0,1054423.0,145897.40999999997,908525.5900000001,802778.3800000002,40595.520000000004,74763.64,8.23
CUST_00128,Client Account 0128,Retail Gold,South,Tier 1,0.0,29,66.0,679739.0,72343.00000000001,607396.0000000001,525862.27,33007.92999999999,74358.04999999999,12.24
CUST_00401,Client Account 0401,Retail Silver,East,Tier 2,0.0,28,64.0,272816.0,13548.939999999999,259267.06,176542.25,12551.37,74340.34999999999,28.67
CUST_00442,Client Account 0442,Retail Silver,North,Tier 2,0.0,30,83.0,856081.0,70778.68,785302.32,677021.2,49112.82000000001,73751.31999999999,9.39
CUST_00414,Client Account 0414,Retail Gold,East,Tier 1,0.0,22,50.0,514661.0,32767.670000000002,481893.3300000001,400665.79,18439.129999999997,73138.49999999999,15.18
CUST_00326,Client Account 0326,Retail Silver,West,Tier 3,0.0,23,66.0,685308.0,69614.6,615693.4,541450.58,29036.300000000003,72370.63,11.75
CUST_00399,Client Account 0399,Retail Silver,West,Tier 1,0.0,27,57.0,869363.0,97653.00999999998,771709.99,687102.0000000002,41795.750000000015,72046.34000000001,9.34
CUST_00321,Client Account 0321,Retail Standard,East,Tier 2,0.0,23,59.0,529895.0,31126.559999999998,498768.44,412727.01999999996,18617.129999999997,71698.93,14.38
CUST_00408,Client Account 0408,Retail Platinum,East,Tier 2,0.054,35,91.0,1031780.0,143885.13,887894.8699999998,800267.2699999999,40750.670000000006,70070.12,7.89
CUST_00172,Client Account 0172,Retail Gold,North,Tier 2,0.0,26,61.0,724924.0,32448.519999999997,692475.48,581927.0700000001,53388.52999999999,69802.6,10.08
CUST_00059,Client Account 0059,Retail Standard,East,Tier 3,0.0,29,64.0,644274.0,33744.45,610529.55,517703.37999999995,29279.710000000006,69077.08000000002,11.31
CUST_00350,Client Account 0350,Retail Standard,South,Tier 2,0.0,23,62.0,752958.0,91913.91,661044.09,585783.6800000002,27808.319999999996,69076.45000000001,10.45
CUST_00343,Client Account 0343,Retail Platinum,East,Tier 2,0.053,34,78.0,905981.0,159660.98,746320.0199999999,669937.24,40415.329999999994,68662.04000000002,9.2
CUST_00235,Client Account 0235,Retail Platinum,West,Tier 1,0.07,26,72.0,551406.0,82963.84,468442.16000000003,392415.14,20425.039999999997,68373.40000000001,14.6
CUST_00091,Client Account 0091,Retail Standard,South,Tier 1,0.0,24,63.0,782097.0,77056.06,705040.94,623547.1699999999,40146.88,68188.04000000002,9.67
CUST_00449,Client Account 0449,Retail Silver,South,Tier 2,0.0,23,58.0,462506.0,25118.7,437387.29999999993,353137.19999999995,22907.25,67569.34999999998,15.45
CUST_00206,Client Account 0206,Retail Silver,North,Tier 1,0.0,20,46.0,348264.0,15315.26,332948.74,255746.43000000002,15007.030000000002,66607.70999999999,20.01
CUST_00242,Client Account 0242,Retail Platinum,West,Tier 3,0.063,34,88.0,1371582.0,191843.58000000002,1179738.4200000002,1101381.68,49395.76,66426.03,5.63
CUST_00259,Client Account 0259,Retail Platinum,South,Tier 1,0.08,33,92.0,911239.0,151387.53,759851.4700000001,674752.2700000003,32947.23,65748.85999999999,8.65
CUST_00200,Client Account 0200,Retail Silver,West,Tier 2,0.0,23,55.0,270625.0,22335.980000000003,248289.02,174377.59000000005,13167.210000000001,65110.80999999999,26.22
CUST_00136,Client Account 0136,Retail Standard,South,Tier 3,0.0,30,69.0,604041.0,69951.59999999999,534089.4,463969.17,22930.48,65058.23,12.18
CUST_00142,Client Account 0142,Retail Silver,East,Tier 3,0.0,24,61.0,449449.0,52315.69000000001,397133.31,318928.66,26248.18,64979.08,16.36
CUST_00204,Client Account 0204,Retail Platinum,South,Tier 2,0.08,27,76.0,788812.0,123309.95999999999,665502.04,584496.4700000001,31325.579999999998,64971.62999999999,9.76
CUST_00296,Client Account 0296,Retail Silver,South,Tier 2,0.0,28,69.0,488823.0,40302.71999999999,448520.2799999999,369406.5300000001,22241.33,64510.48000000003,14.38
CUST_00229,Client Account 0229,Retail Gold,East,Tier 1,0.0,24,64.0,504370.0,53328.35,451041.65,374573.79999999993,17731.35,64386.429999999986,14.28
CUST_00334,Client Account 0334,Retail Platinum,South,Tier 2,0.055,22,57.0,737223.0,45923.17,691299.83,593145.3700000001,36781.48999999998,64226.45999999999,9.29
CUST_00344,Client Account 0344,Retail Standard,South,Tier 1,0.0,32,77.0,912727.0,110545.70999999999,802181.2899999999,718068.4099999999,40569.93,63601.789999999986,7.93
CUST_00372,Client Account 0372,Retail Standard,West,Tier 1,0.0,26,62.0,516138.0,53403.020000000004,462734.98000000004,375654.26,29146.98,63415.969999999994,13.7
CUST_00323,Client Account 0323,Retail Silver,West,Tier 2,0.0,30,78.0,648322.0,47933.579999999994,600388.42,506412.1800000001,40430.999999999985,63061.270000000004,10.5
CUST_00113,Client Account 0113,Retail Standard,South,Tier 3,0.0,24,62.0,932324.0,109807.77999999998,822516.2199999999,745357.86,32777.19,62974.81,7.66
CUST_00430,Client Account 0430,Retail Standard,North,Tier 3,0.0,16,32.0,341468.0,25349.219999999998,316118.78,253919.62,11701.230000000001,61809.37,19.55
CUST_00482,Client Account 0482,Retail Platinum,South,Tier 1,0.069,25,57.0,534946.0,74343.34,460602.6600000001,397220.4600000001,23390.150000000005,61368.89,13.32
CUST_00055,Client Account 0055,Retail Standard,West,Tier 1,0.0,22,51.0,558742.0,67470.03,491271.97,423751.34,22139.289999999997,60897.90999999999,12.4
CUST_00400,Client Account 0400,Retail Standard,South,Tier 2,0.0,27,74.0,591145.0,68927.34000000001,522217.66000000003,441574.73000000004,30867.960000000006,60354.08,11.56
CUST_00409,Client Account 0409,Retail Silver,East,Tier 2,0.0,24,64.0,738836.0,86811.48,652024.52,582855.57,27515.73,60255.38,9.24
CUST_00263,Client Account 0263,Retail Platinum,West,Tier 1,0.066,29,59.0,671265.0,67641.54999999999,603623.45,526607.4600000001,34384.93,58808.74,9.74
CUST_00117,Client Account 0117,Retail Gold,North,Tier 1,0.0,24,52.0,241360.0,20716.260000000002,220643.74,159128.28000000003,9920.25,58770.19000000002,26.64
CUST_00415,Client Account 0415,Retail Gold,South,Tier 2,0.0,24,58.0,703242.0,62584.50000000001,640657.5,577933.12,32320.989999999998,58673.080000000016,9.16
CUST_00338,Client Account 0338,Retail Standard,West,Tier 3,0.0,25,57.0,415432.0,60754.54,354677.46,294369.76999999996,15278.150000000001,58431.649999999994,16.47
CUST_00093,Client Account 0093,Retail Standard,East,Tier 1,0.0,24,59.0,452301.0,51040.219999999994,401260.77999999997,344099.16000000003,17707.170000000002,57856.98999999999,14.42
CUST_00495,Client Account 0495,Retail Standard,North,Tier 1,0.0,26,67.0,318722.0,19009.649999999998,299712.35,234874.72000000006,13737.609999999999,57067.31999999999,19.04
CUST_00445,Client Account 0445,Retail Silver,South,Tier 1,0.0,29,72.0,933642.0,113335.97999999998,820306.0199999999,745170.2599999997,41629.64,57035.66,6.95
CUST_00483,Client Account 0483,Retail Gold,North,Tier 1,0.0,30,84.0,837612.0,89085.05000000002,748526.95,670430.8099999999,33374.69,56991.96,7.61
CUST_00299,Client Account 0299,Retail Standard,West,Tier 1,0.0,18,39.0,307039.0,20513.04,286525.95999999996,229759.4,11696.799999999996,54952.36,19.18
CUST_00044,Client Account 0044,Retail Standard,East,Tier 3,0.0,23,52.0,333737.0,37252.2,296484.8000000001,234553.17000000007,15028.73,54669.57000000001,18.44
CUST_00374,Client Account 0374,Retail Platinum,East,Tier 2,0.075,26,67.0,693284.0,108582.37000000001,584701.6300000001,512513.80000000005,27247.519999999997,54515.04,9.32
CUST_00481,Client Account 0481,Retail Standard,West,Tier 1,0.0,23,54.0,575838.0,63865.119999999995,511972.8800000001,451540.27999999997,22689.839999999997,54244.43999999999,10.6
CUST_00448,Client Account 0448,Retail Standard,South,Tier 3,0.0,23,59.0,330216.0,51019.92,279196.08,222341.0,12521.739999999998,53169.240000000005,19.04
CUST_00279,Client Account 0279,Retail Standard,West,Tier 1,0.0,26,60.0,240824.0,17559.18,223264.82000000004,164572.33000000002,11526.139999999998,52323.73999999999,23.44
CUST_00363,Client Account 0363,Retail Gold,South,Tier 3,0.0,24,60.0,528614.0,59822.659999999996,468791.3400000001,394490.42,30030.889999999996,52053.8,11.1
CUST_00467,Client Account 0467,Retail Gold,South,Tier 1,0.0,19,45.0,257674.0,32971.12,224702.88,168947.11,12473.130000000001,51101.66,22.74
CUST_00440,Client Account 0440,Retail Standard,West,Tier 1,0.0,29,77.0,468081.0,58375.24,409705.76,351379.82,18438.469999999998,50980.09,12.44
CUST_00034,Client Account 0034,Retail Standard,East,Tier 1,0.0,28,69.0,947713.0,110566.48000000001,837146.52,758972.1199999999,46739.049999999996,50033.38,5.98
CUST_00339,Client Account 0339,Retail Gold,South,Tier 3,0.0,19,46.0,196025.0,16709.420000000002,179315.58,127643.66999999998,8535.380000000001,49255.149999999994,27.47
CUST_00127,Client Account 0127,Retail Gold,West,Tier 2,0.0,25,65.0,869747.0,62643.020000000004,807103.98,692551.5599999999,59994.64,48243.99999999999,5.98
CUST_00037,Client Account 0037,Retail Silver,North,Tier 3,0.0,32,77.0,956519.0,170109.0,786409.9999999999,729631.15,36616.52,46248.08000000002,5.88
CUST_00081,Client Account 0081,Retail Platinum,West,Tier 3,0.071,28,69.0,785243.0,127850.47,657392.5300000001,619264.8300000001,26113.0,46075.56,7.01
CUST_00095,Client Account 0095,Retail Platinum,North,Tier 2,0.05,26,67.0,1080869.0,142442.24000000002,938426.7599999999,873462.5399999999,47462.51000000001,45330.98000000001,4.83
CUST_00450,Client Account 0450,Retail Platinum,West,Tier 1,0.068,21,57.0,399928.0,79929.28,319998.72,279257.13999999996,15071.250000000002,39883.08,12.46
CUST_00322,Client Account 0322,Retail Gold,East,Tier 2,0.0,26,58.0,905170.0,125512.06,779657.94,731248.6600000003,36049.259999999995,39281.27,5.04
CUST_00435,Client Account 0435,Retail Platinum,North,Tier 3,0.063,19,46.0,902194.0,99196.97,802997.03,741451.3900000001,33002.11,36159.66,4.5
CUST_00327,Client Account 0327,Retail Silver,South,Tier 2,0.0,23,57.0,529975.0,86306.88,443668.12,410736.83,16426.929999999997,33932.67999999999,7.65
CUST_00309,Client Account 0309,Retail Standard,South,Tier 2,0.0,26,50.0,165648.0,6436.08,159211.92,121598.15000000001,7376.860000000001,31393.429999999997,19.72
CUST_00425,Client Account 0425,Retail Standard,North,Tier 1,0.0,26,71.0,754465.0,107148.23999999999,647316.76,596108.79,36198.100000000006,31061.55,4.8
CUST_00226,Client Account 0226,Retail Standard,South,Tier 2,0.0,21,40.0,244115.0,20393.85,223721.14999999997,188335.47000000003,10778.15,29768.550000000003,13.31
CUST_00244,Client Account 0244,B2B SMB,West,Tier 1,0.111,31,2166.0,30957944.0,5922079.28,25035864.72,24162997.53,1429941.0099999998,26954.230000000036,0.11
CUST_00209,Client Account 0209,Retail Platinum,South,Tier 1,0.079,22,48.0,605089.0,111791.09,493297.9100000001,468062.88999999996,25227.350000000006,24875.420000000002,5.04
CUST_00219,Client Account 0219,Retail Standard,South,Tier 1,0.0,17,42.0,473581.0,75352.92,398228.08,366845.12,19550.84,23071.47,5.79
CUST_00431,Client Account 0431,Retail Standard,West,Tier 3,0.0,19,42.0,368188.0,70466.68000000001,297721.32,273373.61,12919.11,20002.780000000006,6.72
CUST_00426,Client Account 0426,B2B SMB,North,Tier 1,0.139,29,2142.0,45143191.0,8038464.03,37104726.97,36100244.92,1725372.8000000005,-16101.629999999743,-0.04
CUST_00072,Client Account 0072,B2B Enterprise,East,Tier 3,0.187,26,1814.0,32987278.0,8164115.4399999995,24823162.56,26187983.85,1014267.0799999998,-56422.929999999986,-0.23
CUST_00115,Client Account 0115,B2B Enterprise,South,Tier 2,0.237,33,2930.0,19710068.0,5705187.56,14004880.439999998,14302311.43,834687.37,-281516.7299999997,-2.01
CUST_00281,Client Account 0281,B2B Enterprise,South,Tier 1,0.229,32,2529.0,21805918.0,5615602.950000002,16190315.05,16547418.420000002,697763.3799999999,-342687.36000000004,-2.12
CUST_00028,Client Account 0028,B2B Enterprise,North,Tier 2,0.19,20,1182.0,11951599.0,2540388.7499999995,9411210.25,9689635.620000003,409336.05000000005,-480474.33,-5.11
CUST_00214,Client Account 0214,B2B SMB,South,Tier 2,0.094,40,3297.0,38440025.0,8067773.400000001,30372251.600000005,30099029.63,1909276.5,-612705.9800000002,-2.02
CUST_00153,Client Account 0153,B2B Enterprise,East,Tier 2,0.211,27,2163.0,26278747.0,7238770.39,19039976.609999996,20010801.779999994,886072.78,-613678.6000000001,-3.22
CUST_00307,Client Account 0307,B2B Enterprise,West,Tier 2,0.206,25,1943.0,20218845.0,6198824.37,14020020.629999999,15626211.15,800992.71,-736125.6999999998,-5.25
CUST_00490,Client Account 0490,B2B SMB,South,Tier 1,0.114,31,2375.0,30635677.0,7621248.529999999,23014428.470000003,23380395.490000002,1300796.6799999995,-776629.02,-3.37
CUST_00026,Client Account 0026,B2B Enterprise,South,Tier 3,0.15,25,1736.0,14964524.0,4216640.760000001,10747883.239999998,11834402.729999999,486237.24,-927871.6499999999,-8.63
CUST_00070,Client Account 0070,B2B Enterprise,South,Tier 3,0.218,31,2495.0,30023882.0,9859378.76,20164503.24,23206632.82,1030970.32,-1102182.37,-5.47
CUST_00301,Client Account 0301,B2B Enterprise,North,Tier 1,0.211,35,2797.0,34070889.0,8017437.269999998,26053451.730000004,26625389.570000008,980110.6099999999,-1142038.36,-4.38
CUST_00428,Client Account 0428,B2B Enterprise,West,Tier 1,0.19,31,2364.0,31085592.0,7766870.500000002,23318721.5,23849408.560000006,1235323.3700000006,-1153429.3400000003,-4.95
CUST_00371,Client Account 0371,B2B Enterprise,West,Tier 1,0.232,30,2409.0,24334658.0,6837870.769999998,17496787.230000004,18301293.980000004,766247.3700000001,-1183243.1099999999,-6.76
