transaction_id,transaction_date,customer_id,store_id,product_id,promo_id,channel,region,city_tier,quantity,list_price_inr,gross_revenue_inr,contract_discount_inr,promo_discount_inr,adhoc_discount_inr,total_discount_inr,net_revenue_inr,base_cogs_inr,fulfillment_cost_inr,vendor_coop_rebate_inr,return_flag,return_cost_inr,pocket_profit_inr
TX_0005954,2024-05-04,CUST_00311,STORE_PHY_022,PROD_1115,PROMO_NONE,Physical Store,West,Tier 1,1,559,559,0.0,0.0,0.0,0.0,559.0,255.05,24.27,0.0,False,0.0,279.68
TX_0005955,2025-09-26,CUST_00371,STORE_PHY_030,PROD_1153,PROMO_NONE,Physical Store,West,Tier 1,89,7949,707461,164130.95,0.0,0.0,164130.95,543330.05,402925.25,16847.25,0.0,False,0.0,123557.55
TX_0005956,2025-05-29,CUST_00386,STORE_PHY_018,PROD_1111,PROMO_NONE,Physical Store,South,Tier 1,3,959,2877,0.0,0.0,0.0,0.0,2877.0,1014.63,270.72,0.0,False,0.0,1591.65
TX_0005957,2025-02-05,CUST_00227,STORE_PHY_036,PROD_1036,PROMO_NONE,Physical Store,West,Tier 2,4,72239,288956,0.0,0.0,0.0,0.0,288956.0,247005.88,17507.76,0.0,False,0.0,24442.36
TX_0005958,2024-11-11,CUST_00478,STORE_PHY_002,PROD_1172,PROMO_NAVRATRI,Physical Store,West,Tier 2,2,13999,27998,0.0,4199.7,0.0,4199.7,23798.3,16544.52,810.85,839.94,False,0.0,7282.87
TX_0005959,2024-03-30,CUST_00420,STORE_PHY_006,PROD_1220,PROMO_FLASH_WED,Physical Store,North,Tier 2,1,1099,1099,56.05,131.88,0.0,187.93,911.07,770.58,38.24,93.97,False,0.0,196.22
TX_0005960,2025-11-17,CUST_00134,STORE_PHY_024,PROD_1016,PROMO_NONE,Physical Store,South,Tier 2,1,30069,30069,0.0,0.0,0.0,0.0,30069.0,25644.8,1271.61,0.0,False,0.0,3152.59
TX_0005961,2024-04-09,CUST_00362,STORE_PHY_003,PROD_1030,PROMO_NONE,Physical Store,West,Tier 1,2,60569,121138,0.0,0.0,0.0,0.0,121138.0,104341.36,3782.04,0.0,False,0.0,13014.6
TX_0005962,2025-05-10,CUST_00486,STORE_PHY_005,PROD_1191,PROMO_FLASH_WED,Physical Store,North,Tier 1,3,311,933,72.77,111.96,0.0,184.73,748.27,702.78,44.33,92.36,False,0.0,93.52
TX_0005963,2024-05-19,CUST_00237,STORE_PHY_006,PROD_1113,PROMO_NONE,Physical Store,North,Tier 1,4,2569,10276,0.0,0.0,0.0,0.0,10276.0,5480.2,670.24,0.0,False,0.0,4125.56
TX_0005964,2025-01-13,CUST_00101,STORE_PHY_019,PROD_1032,PROMO_NONE,Physical Store,West,Tier 3,1,18249,18249,0.0,0.0,0.0,0.0,18249.0,15279.69,615.57,0.0,False,0.0,2353.74
TX_0005965,2024-02-24,CUST_00309,STORE_PHY_009,PROD_1112,PROMO_NONE,Physical Store,South,Tier 2,1,4969,4969,0.0,0.0,0.0,0.0,4969.0,1791.57,379.59,0.0,False,0.0,2797.84
TX_0005966,2024-09-20,CUST_00500,STORE_PHY_020,PROD_1194,PROMO_NONE,Physical Store,West,Tier 2,3,277,831,0.0,0.0,0.0,0.0,831.0,615.27,61.83,0.0,False,0.0,153.9
TX_0005967,2024-05-16,CUST_00395,STORE_PHY_026,PROD_1141,PROMO_NONE,Physical Store,East,Tier 3,98,10799,1058302,120646.43,0.0,0.0,120646.43,937655.57,683584.3,57611.73,0.0,False,0.0,196459.54
TX_0005968,2024-11-15,CUST_00293,STORE_PHY_023,PROD_1161,PROMO_NONE,Physical Store,East,Tier 2,2,1079,2158,0.0,0.0,0.0,0.0,2158.0,1356.24,125.92,0.0,False,0.0,675.84
TX_0005969,2025-11-30,CUST_00095,STORE_PHY_009,PROD_1090,PROMO_NONE,Physical Store,North,Tier 2,2,639,1278,63.9,0.0,0.0,63.9,1214.1,553.18,228.25,0.0,False,0.0,432.67
TX_0005970,2024-09-23,CUST_00424,STORE_PHY_019,PROD_1121,PROMO_NONE,Physical Store,South,Tier 3,3,9739,29217,0.0,0.0,0.0,0.0,29217.0,16615.14,993.96,0.0,False,0.0,11607.9
TX_0005971,2024-01-28,CUST_00274,STORE_PHY_024,PROD_1023,PROMO_FLASH_WED,Physical Store,North,Tier 2,3,66709,200127,0.0,24015.24,0.0,24015.24,176111.76,166661.46,7081.82,12007.62,False,0.0,14376.1
TX_0005972,2024-10-11,CUST_00046,STORE_PHY_014,PROD_1001,PROMO_NAVRATRI,Physical Store,North,Tier 1,34,29029,986986,94750.66,148047.9,0.0,242798.56,744187.44,774713.46,31848.3,48559.71,False,0.0,-13814.61
TX_0005973,2024-03-02,CUST_00336,STORE_PHY_014,PROD_1211,PROMO_NONE,Physical Store,East,Tier 1,1,117,117,0.0,0.0,0.0,0.0,117.0,81.95,8.58,0.0,False,0.0,26.47
TX_0005974,2024-12-12,CUST_00377,STORE_PHY_014,PROD_1162,PROMO_NONE,Physical Store,North,Tier 2,62,2499,154938,12704.92,0.0,0.0,12704.92,142233.08,83281.5,8804.82,0.0,False,0.0,50146.76
TX_0005975,2025-03-02,CUST_00491,STORE_PHY_018,PROD_1023,PROMO_NONE,Physical Store,South,Tier 1,3,66709,200127,0.0,0.0,0.0,0.0,200127.0,166661.46,12044.97,0.0,False,0.0,21420.57
TX_0005976,2024-05-25,CUST_00010,STORE_PHY_035,PROD_1111,PROMO_FLASH_WED,Physical Store,East,Tier 1,1,959,959,0.0,115.08,0.0,115.08,843.92,338.21,83.34,57.54,False,0.0,479.91
TX_0005977,2025-08-30,CUST_00223,STORE_PHY_024,PROD_1128,PROMO_NONE,Physical Store,West,Tier 2,21,14289,300069,28206.49,0.0,0.0,28206.49,271862.51,169204.35,11961.25,0.0,False,0.0,90696.91
TX_0005978,2024-05-25,CUST_00468,STORE_PHY_011,PROD_1049,PROMO_FLASH_WED,Physical Store,West,Tier 2,96,67679,6497184,792656.45,779662.08,0.0,1572318.53,4924865.47,5306184.0,150625.96,786159.27,False,0.0,254214.78
TX_0005979,2024-04-08,CUST_00213,STORE_PHY_024,PROD_1199,PROMO_NONE,Physical Store,North,Tier 2,3,809,2427,0.0,0.0,0.0,0.0,2427.0,1719.0,102.48,0.0,False,0.0,605.52
TX_0005980,2024-04-05,CUST_00423,STORE_PHY_013,PROD_1066,PROMO_FLASH_WED,Physical Store,East,Tier 1,4,3879,15516,0.0,1861.92,0.0,1861.92,13654.08,5461.48,466.02,930.96,False,0.0,8657.54
TX_0005981,2025-01-10,CUST_00295,STORE_PHY_022,PROD_1139,PROMO_NONE,Physical Store,North,Tier 2,4,8639,34556,0.0,0.0,0.0,0.0,34556.0,20396.68,1327.68,0.0,False,0.0,12831.64
TX_0005982,2024-01-18,CUST_00049,STORE_ONLINE_DIRECT,PROD_1236,PROMO_EOSS,E-Commerce Direct,West,Tier 1,16,482,7712,616.96,2313.6,0.0,2930.56,4781.44,5528.48,548.12,293.06,False,0.0,-1002.1
TX_0005983,2025-12-25,CUST_00462,STORE_ONLINE_MARKETPLACE,PROD_1171,PROMO_FLASH_WED,E-Commerce Marketplace,South,Tier 1,40,12399,495960,61499.04,59515.2,0.0,121014.24,374945.76,316787.2,45659.49,60507.12,False,0.0,73006.19
TX_0005984,2024-11-14,CUST_00344,STORE_PHY_032,PROD_1097,PROMO_DIWALI,Physical Store,South,Tier 1,4,4539,18156,0.0,3631.2,0.0,3631.2,14524.8,7068.2,682.39,1089.36,False,0.0,7863.57
TX_0005985,2025-01-22,CUST_00442,STORE_PHY_002,PROD_1086,PROMO_FLASH_WED,Physical Store,North,Tier 2,2,3199,6398,0.0,767.76,0.0,767.76,5630.24,2913.04,202.51,383.88,False,0.0,2898.57
TX_0005986,2024-02-14,CUST_00244,STORE_PHY_009,PROD_1203,PROMO_NONE,Physical Store,West,Tier 1,126,729,91854,10195.79,0.0,0.0,10195.79,81658.21,71923.32,6770.59,0.0,False,0.0,2964.3
TX_0005987,2025-06-22,CUST_00495,STORE_PHY_006,PROD_1118,PROMO_NONE,Physical Store,North,Tier 1,2,1729,3458,0.0,0.0,0.0,0.0,3458.0,1235.74,146.12,0.0,False,0.0,2076.14
TX_0005988,2024-12-25,CUST_00468,STORE_PHY_013,PROD_1215,PROMO_FLASH_WED,Physical Store,West,Tier 2,58,150,8700,1061.4,1044.0,0.0,2105.4,6594.6,6344.04,728.54,1052.7,False,0.0,574.72
TX_0005989,2024-12-31,CUST_00257,STORE_PHY_025,PROD_1120,PROMO_NONE,Physical Store,West,Tier 1,1,899,899,0.0,0.0,0.0,0.0,899.0,394.87,116.06,0.0,False,0.0,388.07
TX_0005990,2024-02-04,CUST_00143,STORE_PHY_035,PROD_1197,PROMO_FLASH_WED,Physical Store,South,Tier 1,4,353,1412,0.0,169.44,0.0,169.44,1242.56,937.2,112.35,84.72,False,0.0,277.73
TX_0005991,2024-12-31,CUST_00487,STORE_PHY_022,PROD_1022,PROMO_NONE,Physical Store,East,Tier 2,3,24359,73077,0.0,0.0,0.0,0.0,73077.0,61931.43,2375.46,0.0,False,0.0,8770.11
TX_0005992,2024-03-15,CUST_00411,STORE_PHY_008,PROD_1138,PROMO_NONE,Physical Store,East,Tier 2,2,8189,16378,0.0,0.0,0.0,0.0,16378.0,9113.2,1071.48,0.0,False,0.0,6193.32
TX_0005993,2024-03-30,CUST_00481,STORE_PHY_006,PROD_1051,PROMO_NONE,Physical Store,West,Tier 1,4,48689,194756,0.0,0.0,0.0,0.0,194756.0,169746.6,7853.84,0.0,False,0.0,17155.56
TX_0005994,2024-11-02,CUST_00240,STORE_PHY_023,PROD_1164,PROMO_DIWALI,Physical Store,West,Tier 2,86,9129,785094,182926.9,157018.8,0.0,339945.7,445148.3,440225.4,21018.03,101983.71,False,0.0,85888.58
TX_0005995,2025-03-19,CUST_00457,STORE_PHY_026,PROD_1123,PROMO_NONE,Physical Store,South,Tier 2,4,14289,57156,0.0,0.0,0.0,0.0,57156.0,30724.64,3585.96,0.0,False,0.0,22845.4
TX_0005996,2025-04-22,CUST_00227,STORE_PHY_025,PROD_1047,PROMO_NONE,Physical Store,West,Tier 2,1,20459,20459,0.0,0.0,0.0,0.0,20459.0,16653.66,886.31,0.0,False,0.0,2919.03
TX_0005997,2025-05-25,CUST_00235,STORE_PHY_003,PROD_1115,PROMO_NONE,Physical Store,West,Tier 1,3,559,1677,117.39,0.0,0.0,117.39,1559.61,765.15,69.29,0.0,False,0.0,725.17
TX_0005998,2025-06-12,CUST_00369,STORE_PHY_022,PROD_1037,PROMO_FLASH_WED,Physical Store,West,Tier 1,4,22439,89756,0.0,10770.72,0.0,10770.72,78985.28,78654.2,2575.36,5385.36,False,0.0,3141.08
TX_0005999,2025-01-15,CUST_00251,STORE_PHY_011,PROD_1053,PROMO_NONE,Physical Store,West,Tier 2,2,1869,3738,0.0,0.0,0.0,0.0,3738.0,3229.32,205.44,0.0,False,0.0,303.24
TX_0006000,2025-12-15,CUST_00375,STORE_PHY_004,PROD_1225,PROMO_NONE,Physical Store,East,Tier 1,25,509,12725,2914.03,0.0,0.0,2914.03,9810.97,8469.0,335.58,0.0,False,0.0,1006.39
TX_0006001,2024-04-30,CUST_00130,STORE_PHY_017,PROD_1094,PROMO_NONE,Physical Store,West,Tier 3,4,1019,4076,0.0,0.0,0.0,0.0,4076.0,1685.0,279.36,0.0,False,0.0,2111.64
TX_0006002,2025-03-05,CUST_00079,STORE_PHY_031,PROD_1042,PROMO_NONE,Physical Store,North,Tier 1,4,8139,32556,0.0,0.0,0.0,0.0,32556.0,25929.88,1090.68,0.0,False,0.0,5535.44
TX_0006003,2025-02-28,CUST_00342,STORE_PHY_033,PROD_1219,PROMO_NONE,Physical Store,West,Tier 3,3,999,2997,0.0,0.0,0.0,0.0,2997.0,2213.85,125.28,0.0,False,0.0,657.87
TX_0006004,2024-02-08,CUST_00098,STORE_PHY_025,PROD_1034,PROMO_NONE,Physical Store,South,Tier 3,4,10309,41236,0.0,0.0,0.0,0.0,41236.0,34895.48,1961.44,0.0,False,0.0,4379.08
TX_0006005,2024-03-08,CUST_00048,STORE_PHY_019,PROD_1003,PROMO_NONE,Physical Store,West,Tier 3,2,45679,91358,0.0,0.0,0.0,0.0,91358.0,73926.24,2750.04,0.0,False,0.0,14681.72
TX_0006006,2025-09-16,CUST_00404,STORE_PHY_010,PROD_1168,PROMO_NONE,Physical Store,West,Tier 2,112,3449,386288,51762.59,0.0,0.0,51762.59,334525.41,245054.88,11917.36,0.0,False,0.0,77553.17
TX_0006007,2024-08-25,CUST_00225,STORE_PHY_009,PROD_1202,PROMO_NONE,Physical Store,East,Tier 2,3,689,2067,0.0,0.0,0.0,0.0,2067.0,1425.27,166.32,0.0,False,0.0,475.41
TX_0006008,2024-03-22,CUST_00209,STORE_PHY_017,PROD_1215,PROMO_FLASH_WED,Physical Store,South,Tier 1,2,150,300,23.7,36.0,0.0,59.7,240.3,218.76,32.72,29.85,False,0.0,18.67
TX_0006009,2024-07-06,CUST_00255,STORE_PHY_032,PROD_1067,PROMO_EOSS,Physical Store,South,Tier 1,1,5319,5319,0.0,1595.7,0.0,1595.7,3723.3,2137.42,207.28,159.57,False,0.0,1538.17
TX_0006010,2025-02-28,CUST_00078,STORE_PHY_018,PROD_1229,PROMO_NONE,Physical Store,East,Tier 1,4,969,3876,0.0,0.0,0.0,0.0,3876.0,2862.76,268.56,0.0,False,0.0,744.68
TX_0006011,2025-04-25,CUST_00071,STORE_PHY_003,PROD_1190,PROMO_NONE,Physical Store,East,Tier 2,1,969,969,0.0,0.0,0.0,0.0,969.0,697.66,42.57,0.0,False,0.0,228.77
TX_0006012,2025-10-05,CUST_00283,STORE_PHY_016,PROD_1029,PROMO_NAVRATRI,Physical Store,North,Tier 2,1,69829,69829,0.0,10474.35,0.0,10474.35,59354.65,55806.5,2427.59,2094.87,False,0.0,3215.43
TX_0006013,2025-11-17,CUST_00326,STORE_PHY_013,PROD_1100,PROMO_NONE,Physical Store,West,Tier 3,2,5219,10438,0.0,0.0,0.0,0.0,10438.0,4845.34,438.54,0.0,False,0.0,5154.12
TX_0006014,2025-07-03,CUST_00499,STORE_PHY_031,PROD_1204,PROMO_FLASH_WED,Physical Store,West,Tier 1,1,273,273,0.0,32.76,0.0,32.76,240.24,180.69,20.41,16.38,False,0.0,55.52
TX_0006015,2024-01-26,CUST_00249,STORE_PHY_001,PROD_1224,PROMO_EOSS,Physical Store,East,Tier 2,2,1259,2518,0.0,755.4,0.0,755.4,1762.6,1864.38,73.88,75.54,False,0.0,-100.12
TX_0006016,2024-01-10,CUST_00186,STORE_PHY_019,PROD_1124,PROMO_NONE,Physical Store,North,Tier 1,2,4739,9478,0.0,0.0,0.0,0.0,9478.0,6159.76,364.14,0.0,False,0.0,2954.1
TX_0006017,2024-02-20,CUST_00136,STORE_PHY_016,PROD_1002,PROMO_NONE,Physical Store,South,Tier 3,1,12969,12969,0.0,0.0,0.0,0.0,12969.0,11210.41,526.41,0.0,False,0.0,1232.18
TX_0006018,2025-11-27,CUST_00194,STORE_PHY_034,PROD_1056,PROMO_NONE,Physical Store,West,Tier 1,2,49829,99658,6278.45,0.0,0.0,6278.45,93379.55,82035.4,3756.18,0.0,False,0.0,7587.97
TX_0006019,2024-10-25,CUST_00264,STORE_PHY_011,PROD_1005,PROMO_NONE,Physical Store,West,Tier 1,3,23859,71577,0.0,0.0,0.0,0.0,71577.0,59231.7,2259.36,0.0,False,0.0,10085.94
TX_0006020,2024-01-21,CUST_00173,STORE_PHY_012,PROD_1180,PROMO_EOSS,Physical Store,South,Tier 2,1,12589,12589,0.0,3776.7,0.0,3776.7,8812.3,6616.72,277.27,377.67,False,0.0,2295.98
TX_0006021,2025-09-22,CUST_00376,STORE_PHY_009,PROD_1086,PROMO_NONE,Physical Store,North,Tier 1,2,3199,6398,0.0,0.0,0.0,0.0,6398.0,2913.04,417.48,0.0,False,0.0,3067.48
TX_0006022,2025-07-10,CUST_00272,STORE_PHY_029,PROD_1095,PROMO_NONE,Physical Store,South,Tier 1,1,5139,5139,0.0,0.0,0.0,0.0,5139.0,2802.53,221.97,0.0,False,0.0,2114.5
TX_0006023,2025-01-18,CUST_00167,STORE_PHY_018,PROD_1018,PROMO_FLASH_WED,Physical Store,North,Tier 1,3,6979,20937,0.0,2512.44,0.0,2512.44,18424.56,16358.31,1298.52,1256.22,False,0.0,2023.95
TX_0006024,2025-10-03,CUST_00042,STORE_PHY_027,PROD_1203,PROMO_DIWALI,Physical Store,North,Tier 3,1,729,729,58.32,145.8,0.0,204.12,524.88,570.82,46.34,61.24,False,0.0,-31.04
TX_0006025,2024-10-22,CUST_00476,STORE_PHY_036,PROD_1209,PROMO_NAVRATRI,Physical Store,East,Tier 3,2,296,592,0.0,88.8,0.0,88.8,503.2,457.94,46.69,17.76,False,0.0,16.33
TX_0006026,2024-10-26,CUST_00124,STORE_PHY_028,PROD_1238,PROMO_DIWALI,Physical Store,East,Tier 2,4,1319,5276,0.0,1055.2,0.0,1055.2,4220.8,3748.0,165.02,316.56,False,0.0,624.34
TX_0006027,2024-03-30,CUST_00454,STORE_PHY_027,PROD_1106,PROMO_NONE,Physical Store,North,Tier 3,101,4849,489749,117050.01,0.0,0.0,117050.01,372698.99,192019.18,23392.14,0.0,False,0.0,157287.67
TX_0006028,2025-12-19,CUST_00368,STORE_PHY_014,PROD_1204,PROMO_NONE,Physical Store,West,Tier 3,2,273,546,0.0,0.0,0.0,0.0,546.0,361.38,48.24,0.0,False,0.0,136.38
TX_0006029,2024-02-07,CUST_00022,STORE_PHY_024,PROD_1225,PROMO_NONE,Physical Store,East,Tier 1,2,509,1018,0.0,0.0,0.0,0.0,1018.0,677.52,44.02,0.0,False,0.0,296.46
TX_0006030,2025-11-10,CUST_00107,STORE_PHY_022,PROD_1124,PROMO_NONE,Physical Store,West,Tier 2,3,4739,14217,0.0,0.0,0.0,0.0,14217.0,9239.64,546.21,0.0,False,0.0,4431.15
TX_0006031,2024-11-02,CUST_00211,STORE_PHY_003,PROD_1171,PROMO_NAVRATRI,Physical Store,South,Tier 1,2,12399,24798,0.0,3719.7,0.0,3719.7,21078.3,15839.36,665.65,743.94,False,0.0,5317.23
TX_0006032,2025-03-18,CUST_00376,STORE_PHY_007,PROD_1025,PROMO_NONE,Physical Store,North,Tier 1,3,39919,119757,0.0,0.0,0.0,0.0,119757.0,100266.06,4805.13,0.0,False,0.0,14685.81
TX_0006033,2025-09-07,CUST_00310,STORE_PHY_013,PROD_1230,PROMO_NONE,Physical Store,East,Tier 3,2,509,1018,0.0,0.0,0.0,0.0,1018.0,669.58,54.24,0.0,False,0.0,294.18
TX_0006034,2025-02-13,CUST_00222,STORE_PHY_027,PROD_1075,PROMO_FLASH_WED,Physical Store,South,Tier 1,146,4729,690434,62829.49,82852.08,0.0,145681.57,544752.43,349937.18,40350.15,72840.79,False,0.0,227305.89
TX_0006035,2025-07-07,CUST_00314,STORE_PHY_009,PROD_1086,PROMO_NONE,Physical Store,West,Tier 3,2,3199,6398,0.0,0.0,0.0,0.0,6398.0,2913.04,417.48,0.0,False,0.0,3067.48
TX_0006036,2025-04-17,CUST_00194,STORE_PHY_036,PROD_1065,PROMO_NONE,Physical Store,West,Tier 1,2,5649,11298,711.77,0.0,0.0,711.77,10586.23,4641.16,731.77,0.0,False,0.0,5213.3
TX_0006037,2025-11-27,CUST_00073,STORE_PHY_022,PROD_1069,PROMO_NONE,Physical Store,South,Tier 1,3,5269,15807,0.0,0.0,0.0,0.0,15807.0,5806.74,605.16,0.0,False,0.0,9395.1
TX_0006038,2024-04-03,CUST_00431,STORE_PHY_035,PROD_1201,PROMO_NONE,Physical Store,West,Tier 3,2,1089,2178,0.0,0.0,0.0,0.0,2178.0,1692.56,149.28,0.0,False,0.0,336.16
TX_0006039,2025-09-16,CUST_00057,STORE_PHY_023,PROD_1177,PROMO_FLASH_WED,Physical Store,South,Tier 1,1,1699,1699,0.0,203.88,0.0,203.88,1495.12,886.21,88.45,101.94,False,0.0,622.4
TX_0006040,2024-08-24,CUST_00421,STORE_PHY_026,PROD_1124,PROMO_NONE,Physical Store,East,Tier 1,2,4739,9478,0.0,0.0,0.0,0.0,9478.0,6159.76,648.48,0.0,False,0.0,2669.76
TX_0006041,2024-06-06,CUST_00389,STORE_PHY_033,PROD_1012,PROMO_NONE,Physical Store,West,Tier 2,1,20519,20519,0.0,0.0,0.0,0.0,20519.0,16697.29,848.51,0.0,False,0.0,2973.2
TX_0006042,2025-03-01,CUST_00494,STORE_PHY_018,PROD_1193,PROMO_FLASH_WED,Physical Store,West,Tier 2,2,579,1158,0.0,138.96,0.0,138.96,1019.04,783.74,67.14,69.48,False,0.0,237.64
TX_0006043,2025-09-22,CUST_00375,STORE_PHY_026,PROD_1152,PROMO_FLASH_WED,Physical Store,East,Tier 1,50,2509,125450,28728.05,15054.0,0.0,43782.05,81667.95,76057.0,5867.58,21891.03,False,0.0,21634.4
TX_0006044,2025-09-25,CUST_00336,STORE_PHY_004,PROD_1106,PROMO_NONE,Physical Store,East,Tier 1,4,4849,19396,0.0,0.0,0.0,0.0,19396.0,7604.72,622.68,0.0,False,0.0,11168.6
TX_0006045,2025-03-15,CUST_00459,STORE_PHY_018,PROD_1136,PROMO_NONE,Physical Store,West,Tier 3,4,14349,57396,0.0,0.0,0.0,0.0,57396.0,33462.56,3528.36,0.0,False,0.0,20405.08
TX_0006046,2024-09-18,CUST_00446,STORE_PHY_001,PROD_1014,PROMO_NONE,Physical Store,North,Tier 2,2,70549,141098,0.0,0.0,0.0,0.0,141098.0,111540.4,4334.04,0.0,False,0.0,25223.56
TX_0006047,2024-01-22,CUST_00488,STORE_PHY_004,PROD_1199,PROMO_NONE,Physical Store,West,Tier 3,2,809,1618,0.0,0.0,0.0,0.0,1618.0,1146.0,52.14,0.0,False,0.0,419.86
TX_0006048,2025-07-09,CUST_00027,STORE_PHY_026,PROD_1181,PROMO_EOSS,Physical Store,West,Tier 2,3,1409,4227,0.0,1268.1,0.0,1268.1,2958.9,3266.7,184.73,126.81,False,0.0,-365.72
TX_0006049,2025-08-03,CUST_00281,STORE_PHY_011,PROD_1044,PROMO_NONE,Physical Store,South,Tier 1,62,39139,2426618,555695.52,0.0,0.0,555695.52,1870922.48,2080462.08,59494.27,0.0,False,0.0,-269033.87
TX_0006050,2024-10-19,CUST_00078,STORE_PHY_029,PROD_1189,PROMO_FLASH_WED,Physical Store,East,Tier 1,2,979,1958,0.0,234.96,0.0,234.96,1723.04,1468.04,58.59,117.48,False,0.0,313.89
TX_0006051,2024-01-25,CUST_00208,STORE_PHY_025,PROD_1191,PROMO_NONE,Physical Store,North,Tier 1,2,311,622,0.0,0.0,0.0,0.0,622.0,468.52,34.48,0.0,False,0.0,119.0
TX_0006052,2025-07-04,CUST_00391,STORE_ONLINE_MARKETPLACE,PROD_1085,PROMO_EOSS,E-Commerce Marketplace,South,Tier 1,64,5199,332736,77527.49,99820.8,0.0,166368.0,166368.0,136178.56,22565.76,16636.8,False,0.0,24260.48
TX_0006053,2025-10-05,CUST_00076,STORE_PHY_012,PROD_1091,PROMO_NONE,Physical Store,West,Tier 2,3,2629,7887,0.0,0.0,0.0,0.0,7887.0,3323.13,354.96,0.0,False,0.0,4208.91
TX_0006054,2024-03-28,CUST_00329,STORE_PHY_016,PROD_1175,PROMO_NONE,Physical Store,West,Tier 2,4,4899,19596,0.0,0.0,0.0,0.0,19596.0,11502.88,845.04,0.0,False,0.0,7248.08
TX_0006055,2025-01-17,CUST_00304,STORE_PHY_033,PROD_1137,PROMO_FLASH_WED,Physical Store,East,Tier 3,4,9579,38316,0.0,4597.92,0.0,4597.92,33718.08,23859.16,1396.72,2298.96,False,0.0,10761.16
TX_0006056,2025-03-05,CUST_00073,STORE_PHY_018,PROD_1160,PROMO_NONE,Physical Store,South,Tier 1,1,8359,8359,0.0,0.0,0.0,0.0,8359.0,5359.83,525.99,0.0,False,0.0,2473.18
TX_0006057,2025-10-12,CUST_00179,STORE_PHY_024,PROD_1189,PROMO_NAVRATRI,Physical Store,North,Tier 1,4,979,3916,0.0,587.4,0.0,587.4,3328.6,2936.08,146.94,117.48,False,0.0,363.06
TX_0006058,2025-06-06,CUST_00025,STORE_PHY_009,PROD_1084,PROMO_NONE,Physical Store,North,Tier 2,4,579,2316,0.0,0.0,0.0,0.0,2316.0,1220.04,165.36,0.0,False,0.0,930.6
TX_0006059,2024-11-25,CUST_00091,STORE_PHY_029,PROD_1163,PROMO_DIWALI,Physical Store,South,Tier 1,1,11999,11999,0.0,2399.8,0.0,2399.8,9599.2,7202.39,297.88,719.94,False,0.0,2818.87
TX_0006060,2024-10-04,CUST_00243,STORE_PHY_021,PROD_1109,PROMO_DIWALI,Physical Store,North,Tier 2,52,3899,202748,43793.57,40549.6,0.0,84343.17,118404.83,107410.68,4059.14,25302.95,False,0.0,32237.96
TX_0006061,2024-11-06,CUST_00242,STORE_PHY_017,PROD_1162,PROMO_FLASH_WED,Physical Store,West,Tier 3,3,2499,7497,472.31,899.64,0.0,1371.95,6125.05,4029.75,518.25,685.98,False,0.0,2263.03
TX_0006062,2025-03-30,CUST_00402,STORE_PHY_023,PROD_1136,PROMO_NONE,Physical Store,East,Tier 3,51,14349,731799,69520.9,0.0,0.0,69520.9,662278.1,426647.64,27569.77,0.0,False,0.0,208060.69
TX_0006063,2024-04-02,CUST_00001,STORE_PHY_013,PROD_1079,PROMO_NONE,Physical Store,West,Tier 2,115,639,73485,6172.74,0.0,0.0,6172.74,67312.26,26268.3,10006.12,0.0,False,0.0,31037.84
TX_0006064,2024-08-19,CUST_00205,STORE_PHY_036,PROD_1021,PROMO_NONE,Physical Store,West,Tier 3,1,64939,64939,0.0,0.0,0.0,0.0,64939.0,53098.68,3925.59,0.0,False,0.0,7914.73
TX_0006065,2025-06-03,CUST_00212,STORE_PHY_019,PROD_1163,PROMO_NONE,Physical Store,North,Tier 1,1,11999,11999,0.0,0.0,0.0,0.0,11999.0,7202.39,369.87,0.0,False,0.0,4426.74
TX_0006066,2024-02-22,CUST_00342,STORE_PHY_004,PROD_1171,PROMO_NONE,Physical Store,West,Tier 3,3,12399,37197,0.0,0.0,0.0,0.0,37197.0,23759.04,1165.86,0.0,False,0.0,12272.1
TX_0006067,2024-02-13,CUST_00004,STORE_PHY_026,PROD_1121,PROMO_NONE,Physical Store,North,Tier 1,3,9739,29217,0.0,0.0,0.0,0.0,29217.0,16615.14,1870.47,0.0,False,0.0,10731.39
TX_0006068,2025-03-13,CUST_00294,STORE_PHY_027,PROD_1188,PROMO_FLASH_WED,Physical Store,North,Tier 2,4,1369,5476,0.0,657.12,0.0,657.12,4818.88,3868.04,301.73,328.56,False,0.0,977.67
TX_0006069,2024-09-20,CUST_00224,STORE_PHY_016,PROD_1163,PROMO_NONE,Physical Store,West,Tier 1,3,11999,35997,0.0,0.0,0.0,0.0,35997.0,21607.17,1469.58,0.0,False,0.0,12920.25
TX_0006070,2024-08-22,CUST_00443,STORE_PHY_023,PROD_1230,PROMO_NONE,Physical Store,North,Tier 2,43,509,21887,5274.77,0.0,0.0,5274.77,16612.23,14395.97,1174.04,0.0,False,0.0,1042.22
TX_0006071,2025-01-22,CUST_00383,STORE_ONLINE_DIRECT,PROD_1206,PROMO_EOSS,E-Commerce Direct,East,Tier 1,1,1219,1219,69.48,365.7,0.0,435.18,783.82,974.35,68.71,43.52,False,0.0,-215.72
TX_0006072,2025-02-08,CUST_00240,STORE_PHY_027,PROD_1228,PROMO_NONE,Physical Store,West,Tier 2,132,462,60984,14209.27,0.0,0.0,14209.27,46774.73,45314.28,4053.88,0.0,False,0.0,-2593.43
